ID_Transaccion,Fecha,ID_Cliente,Pais,Ciudad,Categoria,Subcategoria,Producto,Cantidad,Precio_Unitario,Costo_Unitario,Venta_Total,Costo_Total,Metodo_Pago
TRX-108622,2023-11-09,1358,Perú,Trujillo,Ropa,Calzado,Prod_Calzado_5,8.0,54.26,33.18,434.08,265.44,Efectivo
TRX-110586,2023-11-09,988,Argentina,Córdoba,Ropa,Infantil,Prod_Infantil_18,6.0,50.56,25.6,303.36,153.6,Débito
TRX-103418,2023-11-09,958,Argentina,Buenos Aires,Ropa,Dama,Prod_Dama_14,3.0,29.47,16.7,88.41,50.1,efectivo
TRX-103477,2023-11-09,1309,Perú,Arequipa,Electrónica,Accesorios,Prod_Accesorios_7,8.0,108.92,81.95,871.36,655.6,Crédito
TRX-109667,2023-11-09,1544,Chile,Concepción,Ropa,Calzado,Prod_Calzado_7,6.0,40.86,21.16,245.16,126.96,Transferencia
TRX-111137,2023-11-09,1566,Chile,Concepción,Ropa,Dama,Prod_Dama_11,9.0,47.4,31.49,426.6,283.41,Crédito
TRX-103545,2023-11-09,810,Chile,Concepción,Ropa,Caballero,Prod_Caballero_14,2.0,52.26,40.27,104.52,80.54,Debito
TRX-101545,2023-11-09,1942,Argentina,Buenos Aires,Hogar,Cocina,Prod_Cocina_14,9.0,36.07,,324.63,227.52,Crédito
TRX-109359,2023-11-09,582,Argentina,Rosario,Ropa,Caballero,Prod_Caballero_16,8.0,54.29,38.69,434.32,309.52,Crédito
TRX-104760,2023-11-09,1734,Chile,Santiago,Electrónica,Celulares,Prod_Celulares_11,1.0,193.08,97.06,193.08,97.06,Efectivo
TRX-101665,2023-11-09,117,Chile,Concepción,Hogar,Muebles,Prod_Muebles_8,5.0,22.56,15.01,112.8,75.05,Efectivo
TRX-111486,2023-11-09,1526,Argentina,Rosario,Hogar,Iluminación,Prod_Iluminación_17,1.0,62.01,39.85,62.01,39.85,Débito
TRX-114559,2023-11-09,613,Chile,Valparaíso,Electrónica,Accesorios,Prod_Accesorios_15,,146.77,89.1,1027.39,623.7,Efectivo
TRX-104183,2023-11-09,1001,Chile ,Concepción,Ropa,Calzado,Prod_Calzado_19,1.0,37.07,24.61,37.07,24.61,Efectivo
TRX-108955,2023-11-09,156,Argentina,Córdoba,Hogar,Iluminación,Prod_Iluminación_17,9.0,47.59,28.41,428.31,255.69,Transferencia
TRX-100964,2023-11-09,282,Perú,Trujillo,Ropa,Caballero,Prod_Caballero_10,4.0,46.68,24.02,186.72,96.08,Débito
TRX-104524,2023-11-09,505,Perú,Lima,Ropa,Infantil,Prod_Infantil_6,2.0,53.57,42.78,107.14,85.56,Débito
TRX-114280,2023-11-09,197,Argentina,Buenos Aires,Hogar,Decoración,Prod_Decoración_9,6.0,,19.07,225.48,114.42,Transferencia
TRX-104695,2023-11-09,1738,Perú,Trujillo,Hogar,Iluminación,Prod_Iluminación_8,5.0,47.45,29.91,237.25,149.55,Crédito
TRX-103821,2023-11-09,1712,Chile,Valparaíso,Hogar,Iluminación,Prod_Iluminación_2,4.0,34.8,,139.2,98.16,Efectivo
TRX-105092,2023-11-09,722,Argentina,Buenos Aires,Electrónica,Celulares,Prod_Celulares_13,2.0,101.56,77.52,203.12,155.04,Débito
TRX-105187,2023-11-09,670,Perú,Lima,Hogar,Cocina,Prod_Cocina_19,3.0,37.46,25.84,112.38,77.52,Crédito
TRX-105787,2023-11-09,310,Chile,Santiago,Hogar,Muebles,Prod_Muebles_16,3.0,34.13,27.02,102.39,81.06,Transferencia
TRX-110199,2023-11-09,970,Argentina,Rosario,Hogar,Cocina,Prod_Cocina_4,1.0,45.87,34.36,45.87,34.36,Transferencia
TRX-110915,2023-11-09,326,Argentina,Rosario,Hogar,Iluminación,Prod_Iluminación_18,5.0,45.72,26.31,228.6,131.55,Crédito
TRX-101445,2023-11-09,798,Chile,Santiago,Electrónica,Accesorios,Prod_Accesorios_7,4.0,193.61,136.11,774.44,544.44,Crédito
TRX-106258,2023-11-09,1073,Perú,Arequipa,Electrónica,Accesorios,Prod_Accesorios_7,5.0,124.68,97.28,623.4,486.4,Débito
TRX-107469,2023-11-09,1974,Chile,Concepción,Ropa,Caballero,Prod_Caballero_12,8.0,42.45,21.74,339.6,173.92,Efectivo
TRX-110307,2023-11-09,290,Chile,Valparaíso,Electrónica,Tablets,Prod_Tablets_9,3.0,231.86,140.46,695.58,421.38,Crédito
TRX-105880,2023-11-09,60,Perú,Arequipa,Hogar,Muebles,Prod_Muebles_14,2.0,18.94,10.68,37.88,21.36,Débito
TRX-112057,2023-11-09,993,arg.,Córdoba,Hogar,Decoración,Prod_Decoración_10,7.0,55.85,31.05,390.95,217.35,Crédito
TRX-112738,2023-11-09,1270,Argentina,Rosario,Ropa,Dama,Prod_Dama_15,9.0,28.5,21.5,256.5,193.5,
TRX-106439,2023-11-09,242,Perú,Trujillo,Hogar,Muebles,Prod_Muebles_8,1.0,55.23,30.72,55.23,30.72,Crédito
TRX-105098,2023-11-09,1419,Chile,Valparaíso,Hogar,Cocina,Prod_Cocina_13,9.0,81.02,47.19,729.18,424.71,Crédito
TRX-110275,2023-11-09,1724,Chile,Santiago,Hogar,Cocina,Prod_Cocina_1,2.0,48.66,27.94,97.32,55.88,Débito
TRX-107896,2023-11-09,424,Argentina,Rosario,Electrónica,Celulares,Prod_Celulares_7,2.0,95.22,67.12,190.44,134.24,
TRX-107874,2023-11-09,261,Perú,Trujillo,Electrónica,Celulares,Prod_Celulares_12,3.0,,70.46,315.75,211.38,Efectivo
TRX-105626,2023-11-09,849,Perú,Arequipa,Electrónica,Accesorios,Prod_Accesorios_18,2.0,156.96,99.29,313.92,198.58,Débito
TRX-112318,2023-11-09,1478,Perú,Trujillo,Hogar,Cocina,Prod_Cocina_7,5.0,32.29,17.24,161.45,86.2,Débito
TRX-112307,2023-11-09,1282,Chile,Santiago,Electrónica,Celulares,Prod_Celulares_6,1.0,145.69,109.3,145.69,109.3,Débito
TRX-106827,2023-11-09,510,Perú,Trujillo,Hogar,Decoración,Prod_Decoración_6,4.0,27.68,14.09,110.72,56.36,Efectivo
TRX-101431,2023-11-09,204,Peru,Lima,Electrónica,Laptops,Prod_Laptops_16,2.0,125.48,81.36,250.96,162.72,Débito
TRX-113743,2023-11-09,1690,Chile,,Ropa,Calzado,Prod_Calzado_16,3.0,44.66,27.5,133.98,82.5,Crédito
TRX-113020,2023-11-09,1976,Chile,Concepción,Ropa,Calzado,Prod_Calzado_1,2.0,62.18,37.31,124.36,74.62,Débito
TRX-102456,2023-11-09,1200,Argentina,Córdoba,Electrónica,Accesorios,Prod_Accesorios_4,6.0,219.78,158.81,1318.68,952.86,transferencia
TRX-100471,2023-11-09,1707,Chile,Concepción,Hogar,Cocina,Prod_Cocina_12,2.0,40.66,31.68,81.32,63.36,Efectivo
TRX-112595,2023-11-09,1104,Perú,Arequipa,Ropa,Infantil,Prod_Infantil_2,3.0,41.05,29.07,123.15,87.21,Transferencia
TRX-105261,2023-11-09,262,Argentina,Córdoba,Hogar,Iluminación,Prod_Iluminación_8,2.0,19.42,,38.84,27.92,Transferencia
TRX-106159,2023-11-09,1638,Argentina,Córdoba,Hogar,Muebles,Prod_Muebles_17,8.0,48.89,31.75,391.12,254.0,Crédito
TRX-105719,2023-11-10,826,Chile,Santiago,Ropa,Infantil,Prod_Infantil_13,8.0,,23.07,362.72,184.56,Crédito
TRX-100655,2023-11-10,1322,Argentina,,Hogar,Decoración,Prod_Decoración_5,,47.48,29.35,94.96,58.7,Efectivo
TRX-105843,2023-11-10,1683,Chile,Valparaíso,Ropa,Dama,Prod_Dama_19,2.0,36.45,23.29,72.9,46.58,Crédito
TRX-103398,2023-11-10,1153,Argentina,Córdoba,Ropa,Infantil,Prod_Infantil_1,7.0,45.94,31.52,321.58,220.64,Débito
TRX-107230,2023-11-10,1182,Argentina,Rosario,Electrónica,Tablets,Prod_Tablets_14,9.0,99.34,50.78,894.06,457.02,Efectivo
TRX-100495,2023-11-10,1316,Argentina,Buenos Aires,Hogar,Decoración,Prod_Decoración_10,,18.07,10.84,144.56,86.72,Efectivo
TRX-106918,2023-11-10,157,Chile,Concepción,Ropa,Dama,Prod_Dama_3,7.0,33.05,21.77,231.35,152.39,Crédito
TRX-105837,2023-11-10,1392,Argentina,Rosario,Ropa,Infantil,Prod_Infantil_17,7.0,37.61,29.11,263.27,203.77,Transferencia
TRX-102029,2023-11-10,179,Perú,Arequipa,Electrónica,Celulares,Prod_Celulares_2,8.0,164.67,84.49,1317.36,675.92,Transferencia
TRX-114918,2023-11-10,1834,Argentina,Córdoba,Ropa,Infantil,Prod_Infantil_13,8.0,12.66,9.27,101.28,74.16,Crédito
TRX-103547,2023-11-10,1127,peru,Trujillo,Hogar,Muebles,Prod_Muebles_7,7.0,40.95,27.47,286.65,192.29,Débito
TRX-105482,2023-11-10,1045,Chile,Santiago,Ropa,Infantil,Prod_Infantil_17,2.0,56.71,40.57,113.42,81.14,
TRX-111686,2023-11-10,1724,Perú,Trujillo,Ropa,Infantil,Prod_Infantil_11,5.0,34.62,26.0,173.1,130.0,Transferencia
TRX-111340,2023-11-10,404,Perú,Arequipa,Ropa,Calzado,Prod_Calzado_6,5.0,24.43,14.06,122.15,70.3,Transferencia
TRX-103108,2023-11-10,1722,Argentina,Córdoba,Electrónica,Accesorios,Prod_Accesorios_16,7.0,68.39,37.64,478.73,263.48,Efectivo
TRX-105223,2023-11-10,876,Perú,Trujillo,Hogar,Muebles,Prod_Muebles_4,,5.0,3.36,5.0,3.36,Crédito
TRX-103324,2023-11-10,1160,Chile,Santiago,Hogar,Decoración,Prod_Decoración_9,9.0,69.77,37.37,627.93,336.33,Débito
TRX-103053,2023-11-10,773,Chile,Concepción,Ropa,Dama,Prod_Dama_7,8.0,41.48,28.78,331.84,230.24,TRANSFERENCIA
TRX-103777,2023-11-10,1596,Argentina,Córdoba,Hogar,Iluminación,Prod_Iluminación_10,,41.36,,206.8,152.0,debito
TRX-105606,2023-11-10,873,Perú,Lima,Hogar,Iluminación,Prod_Iluminación_14,,49.89,28.11,49.89,28.11,Efectivo
TRX-100029,2023-11-10,623,Argentina,Buenos Aires,Hogar,Iluminación,Prod_Iluminación_3,5.0,33.76,18.1,168.8,90.5,Efectivo
TRX-106790,2023-11-10,1988,Chile,Valparaíso,Ropa,Infantil,Prod_Infantil_6,9.0,56.36,41.78,507.24,376.02,Efectivo
TRX-109777,2023-11-10,1329,Argentina,Buenos Aires,Hogar,Cocina,Prod_Cocina_4,1.0,59.63,41.62,59.63,41.62,Débito
TRX-113073,2023-11-10,782,Chile,Concepción,Hogar,Decoración,Prod_Decoración_10,8.0,47.15,29.61,377.2,236.88,Crédito
TRX-103148,2023-11-10,1032,Argentina,Rosario,Electrónica,Accesorios,Prod_Accesorios_5,5.0,142.1,80.49,710.5,402.45,Efectivo
TRX-108548,2023-11-10,1029,Perú,Arequipa,Hogar,Decoración,Prod_Decoración_9,5.0,47.51,33.88,237.55,169.4,Efectivo
TRX-109578,2023-11-10,1610,Peru,,Electrónica,Laptops,Prod_Laptops_10,9.0,139.42,88.54,1254.78,796.86,Efectivo
TRX-114661,2023-11-10,509,Perú,Arequipa,Ropa,Dama,Prod_Dama_16,6.0,11.55,6.4,69.3,38.4,Crédito
TRX-109985,2023-11-10,1771,Perú,Trujillo,Electrónica,Laptops,Prod_Laptops_8,8.0,121.58,78.27,972.64,626.16,Débito
TRX-110075,2023-11-10,287,Argentina,Rosario,Ropa,Infantil,Prod_Infantil_5,3.0,67.39,37.49,202.17,112.47,TRANSFERENCIA
TRX-108368,2023-11-10,1833,Argentina,Córdoba,Ropa,Calzado,Prod_Calzado_19,1.0,38.97,26.67,38.97,26.67,Débito
TRX-109981,2023-11-10,1246,ARGENTINA,Rosario,Electrónica,Accesorios,Prod_Accesorios_14,8.0,133.51,98.26,1068.08,786.08,Transferencia
TRX-105119,2023-11-10,1706,Perú,Arequipa,Hogar,Iluminación,Prod_Iluminación_19,7.0,29.76,17.86,208.32,125.02,EFECTIVO
TRX-110463,2023-11-10,1876,Chile,Valparaíso,Electrónica,Laptops,Prod_Laptops_14,9.0,96.87,58.62,871.83,527.58,Efectivo
TRX-102298,2023-11-10,271,Chile,Valparaíso,Ropa,Calzado,Prod_Calzado_5,7.0,52.66,34.31,368.62,240.17,Crédito
TRX-112222,2023-11-10,27,Argentina,Córdoba,Hogar,Cocina,Prod_Cocina_3,,24.04,16.83,72.12,50.49,Efectivo
TRX-112157,2023-11-10,1543,Chile,Concepción,Ropa,Infantil,Prod_Infantil_4,3.0,52.22,28.44,156.66,85.32,Efectivo
TRX-109765,2023-11-11,217,Chile,Santiago,Electrónica,Tablets,Prod_Tablets_19,2.0,123.77,65.94,247.54,131.88,Débito
TRX-106357,2023-11-11,212,Argentina,Buenos Aires,Hogar,Decoración,Prod_Decoración_5,9.0,38.52,28.14,346.68,253.26,Crédito
TRX-111385,2023-11-11,1233,Argentina,Rosario,Hogar,Iluminación,Prod_Iluminación_19,4.0,31.17,20.84,124.68,83.36,Crédito
TRX-109420,2023-11-11,177,Chile,Santiago,Hogar,Muebles,Prod_Muebles_19,7.0,43.15,24.62,302.05,172.34,
TRX-101795,2023-11-11,876,Argentina,Córdoba,Ropa,Infantil,Prod_Infantil_15,5.0,14.49,9.88,72.45,49.4,Débito
TRX-107753,2023-11-11,385,Perú,Lima,Hogar,Cocina,Prod_Cocina_14,6.0,56.87,37.38,341.22,224.28,Transferencia
TRX-110043,2023-11-11,539,Argentina,Rosario,Hogar,Muebles,Prod_Muebles_12,2.0,14.7,8.21,29.4,16.42,Débito
TRX-110748,2023-11-11,1845,Perú,Trujillo,Ropa,Infantil,Prod_Infantil_10,7.0,61.26,45.75,428.82,320.25,Efectivo
TRX-112117,2023-11-11,767,Argentina,Córdoba,Electrónica,Celulares,Prod_Celulares_12,1.0,142.77,83.76,142.77,83.76,Débito
TRX-106042,2023-11-11,1946,Chile,Valparaíso,Electrónica,Tablets,Prod_Tablets_8,1.0,106.98,67.81,106.98,67.81,Crédito
TRX-112000,2023-11-11,800,Chile,Valparaíso,Electrónica,Accesorios,Prod_Accesorios_1,9.0,120.53,68.96,1084.77,620.64,
TRX-101157,2023-11-11,330,Argentina,Córdoba,Hogar,Cocina,Prod_Cocina_2,8.0,32.42,22.31,259.36,178.48,Débito
TRX-100229,2023-11-11,747,Argentina,Córdoba,Ropa,Infantil,Prod_Infantil_17,,47.3,26.26,331.1,183.82,Transf.
TRX-103217,2023-11-11,1760,Chile,Concepción,Ropa,Caballero,Prod_Caballero_5,2.0,47.09,24.67,94.18,49.34,Crédito
TRX-100909,2023-11-11,1828,Perú,Lima,Ropa,Caballero,Prod_Caballero_19,1.0,44.48,32.2,44.48,32.2,Débito
TRX-105231,2023-11-11,1211,Chile,Santiago,Electrónica,Accesorios,Prod_Accesorios_10,7.0,181.65,113.75,1271.55,796.25,Débito
TRX-106398,2023-11-11,1671,Argentina,Rosario,Hogar,Muebles,Prod_Muebles_12,8.0,34.47,19.31,275.76,154.48,Crédito
TRX-108155,2023-11-11,255,Chile,Valparaíso,Ropa,Calzado,Prod_Calzado_16,4.0,54.99,34.75,219.96,139.0,Debito
TRX-105398,2023-11-11,332,Argentina,Buenos Aires,Ropa,Caballero,Prod_Caballero_17,8.0,64.75,40.72,518.0,325.76,Débito
TRX-105010,2023-11-11,820,Perú,Lima,Electrónica,Accesorios,Prod_Accesorios_7,8.0,164.75,126.9,1318.0,1015.2,Débito
TRX-109492,2023-11-11,352,Perú,,Electrónica,Tablets,Prod_Tablets_16,2.0,97.1,73.69,194.2,147.38,Crédito
TRX-108083,2023-11-11,1084,Perú,Lima,Electrónica,Celulares,Prod_Celulares_4,6.0,115.39,76.31,692.34,457.86,Crédito
TRX-111395,2023-11-11,323,Perú,Lima,,Iluminación,Prod_Iluminación_1,3.0,28.21,20.38,84.63,61.14,Transferencia
TRX-106967,2023-11-11,1402,ARG,Rosario,Ropa,Infantil,Prod_Infantil_14,1.0,42.43,23.66,42.43,23.66,Transferencia
TRX-104246,2023-11-11,759,Chile,Concepción,Hogar,Decoración,Prod_Decoración_11,,21.4,13.14,149.8,91.98,Transferencia
TRX-100057,2023-11-12,1250,Argentina,Rosario,Electrónica,Tablets,Prod_Tablets_10,4.0,129.31,94.66,517.24,378.64,Débito
TRX-107711,2023-11-12,1826,Chile,Santiago,Electrónica,Celulares,Prod_Celulares_12,2.0,186.74,94.21,373.48,188.42,Crédito
TRX-113548,2023-11-12,203,Argentina,Córdoba,Hogar,Muebles,Prod_Muebles_10,5.0,12.61,7.9,63.05,39.5,Efectivo
TRX-110468,2023-11-12,1239,Perú,Lima,Electrónica,Celulares,Prod_Celulares_2,9.0,116.83,66.99,1051.47,602.91,Transferencia
TRX-102183,2023-11-12,1738,Chile,Valparaíso,Hogar,Iluminación,Prod_Iluminación_9,4.0,24.94,13.08,99.76,52.32,Transferencia
TRX-101281,2023-11-12,1449,Chile,Santiago,Electrónica,Celulares,Prod_Celulares_8,3.0,171.5,101.36,514.5,304.08,Efectivo
TRX-106251,2023-11-12,1512,Chile,Santiago,Electrónica,Laptops,Prod_Laptops_13,8.0,220.01,156.47,1760.08,1251.76,Crédito
TRX-102604,2023-11-12,1234,Argentina,Córdoba,Ropa,Caballero,Prod_Caballero_12,4.0,33.8,24.12,135.2,96.48,Crédito
TRX-107152,2023-11-12,1752,Chile,Concepción,Ropa,Caballero,Prod_Caballero_8,1.0,59.43,40.66,59.43,40.66,Transferencia
TRX-105949,2023-11-12,178,Chile,Concepción,Hogar,Muebles,Prod_Muebles_10,5.0,50.85,39.17,254.25,195.85,Transferencia
TRX-107101,2023-11-12,1339,Chile,Concepción,Electrónica,Laptops,Prod_Laptops_2,1.0,55.21,31.87,55.21,31.87,Débito
TRX-111668,2023-11-12,291,Argentina,Rosario,Ropa,Dama,Prod_Dama_5,3.0,56.12,37.0,168.36,111.0,Crédito
TRX-113587,2023-11-12,1516,Perú,Lima,Ropa,Caballero,Prod_Caballero_4,9.0,46.55,30.89,418.95,278.01,Débito
TRX-102909,2023-11-12,1410,Chile ,Santiago,Electrónica,Laptops,Prod_Laptops_17,1.0,168.07,123.84,168.07,123.84,Transferencia
TRX-101402,2023-11-12,535,Perú,Trujillo,Electrónica,Celulares,Prod_Celulares_14,4.0,170.98,122.49,683.92,489.96,Crédito
TRX-108412,2023-11-12,1066,Chile,Valparaíso,Electrónica,Tablets,Prod_Tablets_18,4.0,106.61,78.49,426.44,313.96,Crédito
TRX-101983,2023-11-12,615,Chile,Concepción,Hogar,Cocina,Prod_Cocina_3,7.0,46.72,29.84,327.04,208.88,Efectivo
TRX-102980,2023-11-12,1593,Perú,Arequipa,Ropa,Infantil,Prod_Infantil_2,2.0,42.46,22.77,84.92,45.54,Crédito
TRX-103483,2023-11-12,1620,Perú,Trujillo,Electrónica,Accesorios,Prod_Accesorios_1,2.0,94.74,61.79,189.48,123.58,Crédito
TRX-100859,2023-11-12,863,Chile,Valparaíso,Electrónica,Tablets,Prod_Tablets_19,5.0,160.36,114.61,801.8,573.05,Débito
TRX-102809,2023-11-12,208,Perú,Arequipa,Hogar,Iluminación,Prod_Iluminación_7,9.0,47.14,34.73,424.26,312.57,Transferencia
TRX-103683,2023-11-12,1337,Chile,Valparaíso,Ropa,Caballero,Prod_Caballero_9,3.0,23.82,16.62,71.46,49.86,Efectivo
TRX-113767,2023-11-12,596,Argentina,Buenos Aires,Hogar,Muebles,Prod_Muebles_19,2.0,42.48,,84.96,53.26,Transferencia
TRX-112883,2023-11-12,157,Perú,Trujillo,Electrónica,Celulares,Prod_Celulares_10,9.0,175.75,95.39,1581.75,858.51,Débito
TRX-102414,2023-11-12,1809,Argentina,Buenos Aires,Hogar,Muebles,Prod_Muebles_1,3.0,40.68,20.88,122.04,62.64,Crédito
TRX-106889,2023-11-12,1968,Argentina,Rosario,Electrónica,Tablets,Prod_Tablets_10,6.0,199.56,119.49,1197.36,716.94,Transferencia
TRX-104614,2023-11-12,1681,Chile,Santiago,Hogar,Cocina,Prod_Cocina_8,9.0,45.69,25.6,411.21,230.4,Débito
TRX-113716,2023-11-12,1932,Chile,Santiago,Electrónica,Accesorios,Prod_Accesorios_8,3.0,234.06,155.01,702.18,465.03,Débito
TRX-100469,2023-11-12,1810,Perú,Lima,Electrónica,Accesorios,Prod_Accesorios_3,8.0,,52.83,742.0,422.64,Efectivo
TRX-114433,2023-11-12,1039,Chile,Valparaíso,Hogar,Cocina,Prod_Cocina_2,1.0,23.21,18.18,23.21,18.18,Débito
TRX-114842,2023-11-12,1423,Argentina,Córdoba,Hogar,Cocina,Prod_Cocina_7,5.0,39.09,22.06,195.45,110.3,
TRX-113153,2023-11-12,116,Argentina,Córdoba,,Caballero,Prod_Caballero_1,3.0,41.57,27.72,124.71,83.16,Crédito
TRX-105829,2023-11-13,665,Argentina,Buenos Aires,Electrónica,Laptops,Prod_Laptops_13,5.0,,129.52,920.4,647.6,Crédito
TRX-111991,2023-11-13,1437,Chile,Concepción,Electrónica,Celulares,Prod_Celulares_15,3.0,178.28,125.93,534.84,377.79,Débito
TRX-108523,2023-11-13,1439,Chile,Valparaíso,Hogar,Iluminación,Prod_Iluminación_18,2.0,36.62,19.99,73.24,39.98,Efectivo
TRX-110727,2023-11-13,662,Argentina,Rosario,ROPA,Calzado,Prod_Calzado_14,1.0,45.53,24.48,45.53,24.48,Transferencia
TRX-106779,2023-11-13,1647,Perú,Lima,Ropa,Infantil,Prod_Infantil_7,1.0,30.22,15.7,30.22,15.7,Efectivo
TRX-111966,2023-11-13,623,Perú,,Ropa,Caballero,Prod_Caballero_3,2.0,47.02,32.08,94.04,64.16,Crédito
TRX-114489,2023-11-13,1454,Argentina,Buenos Aires,ELECTRONICA,Tablets,Prod_Tablets_8,6.0,166.44,126.64,998.64,759.84,Transferencia
TRX-112950,2023-11-13,1140,Argentina,Córdoba,Hogar,Muebles,Prod_Muebles_17,4.0,44.98,22.83,179.92,91.32,Crédito
TRX-105706,2023-11-13,1136,Perú,Trujillo,Electrónica,Laptops,Prod_Laptops_17,3.0,121.6,79.62,364.8,238.86,Transferencia
TRX-103888,2023-11-13,661,Chile,Concepción,,Celulares,Prod_Celulares_11,1.0,80.93,63.46,80.93,63.46,Crédito
TRX-107268,2023-11-13,830,Argentina,Buenos Aires,Ropa,Dama,Prod_Dama_11,3.0,46.83,34.94,140.49,104.82,Crédito
TRX-101049,2023-11-13,370,Perú,Arequipa,Ropa,Infantil,Prod_Infantil_13,7.0,35.0,27.85,245.0,194.95,Transferencia
TRX-111954,2023-11-13,196,Argentina,Buenos Aires,Electrónica,Accesorios,Prod_Accesorios_6,8.0,74.79,56.77,598.32,454.16,
TRX-105105,2023-11-13,41,Argentina,Rosario,Hogar,Cocina,Prod_Cocina_12,,40.86,30.25,286.02,211.75,Transferencia
TRX-112569,2023-11-13,1532,Argentina,Buenos Aires,Electrónica,Accesorios,Prod_Accesorios_10,2.0,148.43,105.44,296.86,210.88,
TRX-100795,2023-11-13,595,Chile,Concepción,Electrónica,Tablets,Prod_Tablets_3,9.0,141.34,72.19,1272.06,649.71,Transferencia
TRX-113471,2023-11-13,1752,Argentina,Rosario,Ropa,Infantil,Prod_Infantil_1,6.0,45.78,30.68,274.68,184.08,Crédito
TRX-110567,2023-11-13,551,Perú,Arequipa,Hogar,Muebles,Prod_Muebles_17,3.0,31.87,17.73,95.61,53.19,Transferencia
TRX-113666,2023-11-13,1135,Argentina,,Ropa,Infantil,Prod_Infantil_17,1.0,54.15,34.67,54.15,34.67,Débito
TRX-105612,2023-11-13,283,Argentina,Buenos Aires,Hogar,Decoración,Prod_Decoración_6,1.0,29.06,15.09,29.06,15.09,Transferencia
TRX-107429,2023-11-13,1169,Chile,Valparaíso,Electrónica,Accesorios,Prod_Accesorios_12,8.0,219.3,127.03,1754.4,1016.24,Efectivo
TRX-108212,2023-11-13,945,Chile,Concepción,Hogar,Decoración,Prod_Decoración_18,1.0,38.31,20.88,38.31,20.88,Efectivo
TRX-113795,2023-11-13,882,Chile,Concepción,Electrónica,Tablets,Prod_Tablets_18,1.0,140.64,102.35,140.64,102.35,Débito 
TRX-100816,2023-11-13,860,Argentina,Buenos Aires,Ropa,Caballero,Prod_Caballero_15,6.0,41.94,24.92,251.64,149.52,Efectivo
TRX-112329,2023-11-13,129,Perú,Arequipa,Ropa,Dama,Prod_Dama_19,9.0,37.03,18.87,333.27,169.83,Débito
TRX-102271,2023-11-13,103,CHILE,Santiago,Hogar,Cocina,Prod_Cocina_15,4.0,62.4,42.33,249.6,169.32,Débito
TRX-100402,2023-11-13,1551,Argentina,Buenos Aires,Ropa,Dama,Prod_Dama_16,8.0,18.28,10.52,146.24,84.16,Crédito
TRX-101258,2023-11-14,1405,Perú,Lima,Electrónica,Tablets,Prod_Tablets_10,1.0,121.91,62.74,121.91,62.74,Transferencia
TRX-106137,2023-11-14,1886,Chile,Santiago,Hogar,Cocina,Prod_Cocina_6,8.0,50.42,30.22,403.36,241.76,Crédito
TRX-102413,2023-11-14,1890,Perú,Lima,Electrónica,Tablets,Prod_Tablets_17,4.0,,105.42,669.48,421.68,Crédito
TRX-114887,2023-11-14,899,Perú,Trujillo,Ropa,Dama,Prod_Dama_1,1.0,43.66,28.84,43.66,28.84,Transferencia
TRX-111319,2023-11-14,1059,Argentina,Córdoba,Hogar,Decoración,Prod_Decoración_1,7.0,44.58,26.8,312.06,187.6,Débito
TRX-107041,2023-11-14,1592,Argentina,Buenos Aires,Ropa,Caballero,Prod_Caballero_6,5.0,16.68,12.36,83.4,61.8,Crédito
TRX-106308,2023-11-14,1257,Argentina,Rosario,Hogar,Iluminación,Prod_Iluminación_2,5.0,15.04,8.65,75.2,43.25,Transferencia
TRX-111368,2023-11-14,1444,Chile,Santiago,Hogar,Iluminación,Prod_Iluminación_16,5.0,39.85,23.06,199.25,115.3,transferencia
TRX-100539,2023-11-14,1928,Argentina,Rosario,Electrónica,Tablets,Prod_Tablets_14,5.0,123.96,64.65,619.8,323.25,Transferencia
TRX-106345,2023-11-14,1032,Chile,Santiago,Electrónica,Tablets,Prod_Tablets_16,2.0,207.74,126.7,415.48,253.4,
TRX-109571,2023-11-14,685,Perú,Lima,Electrónica,Tablets,Prod_Tablets_4,3.0,262.81,173.6,788.43,520.8,Transferencia
TRX-105090,2023-11-14,1129,Chile,Valparaíso,Electrónica,Laptops,Prod_Laptops_12,9.0,97.69,72.58,879.21,653.22,Débito
TRX-111394,2023-11-14,1707,Argentina,Buenos Aires,Hogar,Iluminación,Prod_Iluminación_6,1.0,34.96,26.27,34.96,26.27,Efectivo
TRX-114391,2023-11-14,204,Perú,Arequipa,Hogar,Iluminación,Prod_Iluminación_11,7.0,,34.83,325.99,243.81,Crédito
TRX-108714,2023-11-14,1376,Perú,Arequipa,Hogar,Muebles,Prod_Muebles_5,1.0,56.05,41.01,56.05,41.01,Transferencia
TRX-113692,2023-11-14,456,Chile ,Santiago,Electrónica,Celulares,Prod_Celulares_2,1.0,158.65,108.85,158.65,108.85,Crédito
TRX-101172,2023-11-14,1389,Perú,Trujillo,Ropa,Infantil,Prod_Infantil_10,7.0,13.07,6.85,91.49,47.95,Crédito
TRX-101991,2023-11-14,432,Perú,Arequipa,Electrónica,Accesorios,Prod_Accesorios_17,3.0,168.94,128.37,506.82,385.11,Crédito
TRX-101503,2023-11-14,1208,Perú,Arequipa,Ropa,Infantil,Prod_Infantil_2,9.0,26.98,13.69,242.82,123.21,Débito
TRX-105481,2023-11-14,1313,Chile,,Electrónica,Tablets,Prod_Tablets_3,8.0,70.94,37.81,567.52,302.48,Crédito
