,ID_Transaccion,Fecha,ID_Cliente,Pais,Ciudad,Categoria,Subcategoria,Producto,Cantidad,Precio_Unitario,Costo_Unitario,Venta_Total,Costo_Total,Metodo_Pago,Ganancia_Bruta,mes_texto,Total_Compras,Indice_Constancia
11092,TRX-114301,2024-02-13,1929,Perú,Trujillo,Hogar,Cocina,Prod_Cocina_5,9.0,20.85,11.07,187.65,99.63,Crédito,88.02,02-Febrero,11,01-Fiel (VIP)
11093,TRX-104727,2024-02-13,257,Argentina,Buenos Aires,Electrónica,Tablets,Prod_Tablets_1,6.0,150.38,92.11,902.28,552.66,Transferencia,349.62,02-Febrero,6,02-Regular
11094,TRX-100466,2024-02-13,1731,Chile,Concepción,Ropa,Caballero,Prod_Caballero_18,6.0,71.27,36.2,427.62,217.2,Efectivo,210.42,02-Febrero,9,02-Regular
11095,TRX-109443,2024-02-13,300,Argentina,Buenos Aires,Ropa,Caballero,Prod_Caballero_18,6.0,39.77,30.25,238.62,181.5,Débito,57.12,02-Febrero,5,02-Regular
11096,TRX-110965,2024-02-13,167,Perú,Trujillo,Electrónica,Celulares,Prod_Celulares_7,1.0,216.48,111.63,216.48,111.63,Débito,104.85,02-Febrero,7,02-Regular
11097,TRX-111148,2024-02-13,724,Argentina,Rosario,Electrónica,Tablets,Prod_Tablets_16,2.0,152.5,115.33,305.0,230.66,Efectivo,74.34,02-Febrero,7,02-Regular
11098,TRX-102769,2024-02-13,450,Perú,Lima,Electrónica,Accesorios,Prod_Accesorios_12,4.0,131.12,102.53,524.48,410.12,Crédito,114.36,02-Febrero,8,02-Regular
11099,TRX-108259,2024-02-13,554,Chile,Santiago,Ropa,Dama,Prod_Dama_10,7.0,45.96,26.41,321.72,184.87,Débito,136.85,02-Febrero,9,02-Regular
11100,TRX-104716,2024-02-13,906,Perú,Lima,Ropa,Caballero,Prod_Caballero_19,7.0,53.73,34.86,376.11,244.02,Efectivo,132.09,02-Febrero,7,02-Regular
11101,TRX-114875,2024-02-13,1307,Chile,Concepción,Ropa,Dama,Prod_Dama_4,7.0,64.99,42.45,454.93,297.15,No Identificado,157.78,02-Febrero,7,02-Regular
11102,TRX-109120,2024-02-13,729,Perú,Lima,Electrónica,Laptops,Prod_Laptops_15,2.0,219.22,160.94,438.44,321.88,Débito,116.56,02-Febrero,6,02-Regular
11103,TRX-101823,2024-02-13,638,Chile,Valparaíso,Ropa,Caballero,Prod_Caballero_19,9.0,19.9,14.5,179.1,130.5,Transferencia,48.6,02-Febrero,6,02-Regular
11104,TRX-112680,2024-02-13,27,Chile,Santiago,Ropa,Dama,Prod_Dama_13,9.0,40.4,20.63,363.6,185.67,Crédito,177.93,02-Febrero,2,03-Ocasional
11105,TRX-100886,2024-02-13,1484,Argentina,Rosario,Ropa,Dama,Prod_Dama_9,3.0,42.53,29.52,127.59,88.56,Efectivo,39.03,02-Febrero,6,02-Regular
11106,TRX-105832,2024-02-13,607,Perú,Arequipa,Ropa,Infantil,Prod_Infantil_18,8.0,52.84,28.4,422.72,227.2,Efectivo,195.52,02-Febrero,7,02-Regular
11107,TRX-107431,2024-02-13,1052,Argentina,Córdoba,Ropa,Caballero,Prod_Caballero_8,3.0,33.16,22.35,99.48,67.05,Débito,32.43,02-Febrero,10,01-Fiel (VIP)
11108,TRX-103176,2024-02-13,1101,Chile,Santiago,Ropa,Calzado,Prod_Calzado_17,1.0,41.23,32.61,41.23,32.61,Transferencia,8.62,02-Febrero,4,02-Regular
11109,TRX-110688,2024-02-13,213,Perú,Lima,Ropa,Dama,Prod_Dama_2,2.0,37.38,24.56,74.76,49.12,Efectivo,25.64,02-Febrero,9,02-Regular
11110,TRX-104151,2024-02-13,722,Perú,Arequipa,Ropa,Calzado,Prod_Calzado_7,1.0,51.31,29.01,51.31,29.01,Débito,22.3,02-Febrero,6,02-Regular
11111,TRX-107309,2024-02-13,653,Argentina,Rosario,Ropa,Infantil,Prod_Infantil_1,7.0,59.89,32.8,419.23,229.6,Transferencia,189.63,02-Febrero,6,02-Regular
11112,TRX-109708,2024-02-13,1488,Chile,Valparaíso,Hogar,Muebles,Prod_Muebles_19,9.0,50.74,34.29,456.66,308.61,Débito,148.05,02-Febrero,4,02-Regular
11113,TRX-110585,2024-02-13,209,Perú,Lima,Ropa,Caballero,Prod_Caballero_11,4.0,15.31,8.95,61.24,35.8,Efectivo,25.44,02-Febrero,10,01-Fiel (VIP)
11114,TRX-110167,2024-02-13,957,Argentina,Córdoba,Hogar,Cocina,Prod_Cocina_11,5.0,75.25,43.01,376.25,215.05,Efectivo,161.2,02-Febrero,5,02-Regular
11115,TRX-103646,2024-02-13,1587,Chile,Concepción,Hogar,Muebles,Prod_Muebles_6,4.0,44.84,33.93,179.36,135.72,Crédito,43.64,02-Febrero,11,01-Fiel (VIP)
11116,TRX-113937,2024-02-13,1450,Argentina,Buenos Aires,Electrónica,Laptops,Prod_Laptops_13,4.0,121.06,65.12,484.24,260.48,Efectivo,223.76,02-Febrero,9,02-Regular
11117,TRX-101861,2024-02-13,204,Argentina,Buenos Aires,Hogar,Cocina,Prod_Cocina_7,2.0,60.0,45.66,120.0,91.32,Crédito,28.68,02-Febrero,5,02-Regular
11118,TRX-107471,2024-02-13,143,Perú,Trujillo,Ropa,Caballero,Prod_Caballero_3,3.0,74.24,54.28,222.72,162.84,Débito,59.88,02-Febrero,7,02-Regular
11119,TRX-110418,2024-02-13,893,Argentina,Buenos Aires,Ropa,Calzado,Prod_Calzado_3,9.0,25.78,14.02,232.02,126.18,Efectivo,105.84,02-Febrero,5,02-Regular
11120,TRX-112369,2024-02-14,1971,Chile,Concepción,Hogar,Decoración,Prod_Decoración_4,7.0,31.29,21.58,219.03,151.06,Efectivo,67.97,02-Febrero,6,02-Regular
11121,TRX-110013,2024-02-14,1884,Chile,Valparaíso,Hogar,Decoración,Prod_Decoración_12,3.0,27.82,18.96,83.46,56.88,Transferencia,26.58,02-Febrero,6,02-Regular
11122,TRX-108746,2024-02-14,1603,Chile,Concepción,Electrónica,Laptops,Prod_Laptops_12,2.0,193.24,142.22,386.48,284.44,Efectivo,102.04,02-Febrero,6,02-Regular
11123,TRX-112217,2024-02-14,483,Argentina,Buenos Aires,Electrónica,Tablets,Prod_Tablets_7,2.0,226.74,136.78,453.48,273.56,Débito,179.92,02-Febrero,4,02-Regular
11124,TRX-107831,2024-02-14,480,Chile,Concepción,Ropa,Calzado,Prod_Calzado_9,2.0,42.66,23.22,85.32,46.44,Crédito,38.88,02-Febrero,7,02-Regular
11125,TRX-108921,2024-02-14,1474,Argentina,Córdoba,Ropa,Caballero,Prod_Caballero_9,9.0,68.85,34.86,619.65,313.74,No Identificado,305.91,02-Febrero,4,02-Regular
11126,TRX-107770,2024-02-14,1884,Chile,Santiago,Hogar,Iluminación,Prod_Iluminación_6,9.0,38.83,22.16,349.47,199.44,Débito,150.03,02-Febrero,6,02-Regular
11127,TRX-113763,2024-02-14,734,Perú,Lima,Electrónica,Laptops,Prod_Laptops_1,7.0,118.64,83.39,830.48,583.73,Transferencia,246.75,02-Febrero,5,02-Regular
11128,TRX-114041,2024-02-14,1740,Perú,Lima,Electrónica,Accesorios,Prod_Accesorios_12,5.0,136.23,96.84,681.15,484.2,Crédito,196.95,02-Febrero,6,02-Regular
11129,TRX-109779,2024-02-14,1647,Argentina,Buenos Aires,Hogar,Iluminación,Prod_Iluminación_17,3.0,32.42,25.91,97.26,77.73,Efectivo,19.53,02-Febrero,8,02-Regular
11130,TRX-100106,2024-02-14,115,Argentina,Córdoba,Hogar,Cocina,Prod_Cocina_7,6.0,39.68,20.72,238.08,124.32,Débito,113.76,02-Febrero,4,02-Regular
11131,TRX-101210,2024-02-14,393,Chile,Concepción,Ropa,Infantil,Prod_Infantil_1,4.0,50.0,38.91,200.0,155.64,Crédito,44.36,02-Febrero,7,02-Regular
11132,TRX-108509,2024-02-14,1932,Argentina,Rosario,Electrónica,Laptops,Prod_Laptops_12,2.0,151.28,85.03,302.56,170.06,Débito,132.5,02-Febrero,7,02-Regular
11133,TRX-109038,2024-02-14,228,Chile,Valparaíso,Hogar,Muebles,Prod_Muebles_7,9.0,38.03,20.1,342.27,180.9,Crédito,161.37,02-Febrero,4,02-Regular
11134,TRX-112984,2024-02-14,1870,Perú,Lima,Hogar,Cocina,Prod_Cocina_6,9.0,24.89,19.34,224.01,174.06,Efectivo,49.95,02-Febrero,6,02-Regular
11135,TRX-107118,2024-02-14,599,Perú,Lima,Hogar,Decoración,Prod_Decoración_12,3.0,43.19,34.42,129.57,103.26,Débito,26.31,02-Febrero,10,01-Fiel (VIP)
11136,TRX-100648,2024-02-14,1164,Chile,Valparaíso,Ropa,Infantil,Prod_Infantil_13,1.0,37.2,21.18,37.2,21.18,Transferencia,16.02,02-Febrero,4,02-Regular
11137,TRX-112855,2024-02-14,1853,Argentina,Rosario,Hogar,Muebles,Prod_Muebles_14,6.0,55.93,34.74,335.58,208.44,Transferencia,127.14,02-Febrero,11,01-Fiel (VIP)
11138,TRX-101677,2024-02-14,503,Chile,Concepción,Ropa,Calzado,Prod_Calzado_2,3.0,33.75,24.53,101.25,73.59,Transferencia,27.66,02-Febrero,5,02-Regular
11139,TRX-101773,2024-02-14,706,Chile,Santiago,Ropa,Caballero,Prod_Caballero_18,6.0,46.53,35.49,279.18,212.94,Efectivo,66.24,02-Febrero,6,02-Regular
11140,TRX-103457,2024-02-14,656,Argentina,Buenos Aires,Hogar,Iluminación,Prod_Iluminación_8,8.0,50.11,31.85,400.88,254.8,Efectivo,146.08,02-Febrero,9,02-Regular
11141,TRX-110230,2024-02-14,1744,Argentina,Córdoba,Electrónica,Accesorios,Prod_Accesorios_2,6.0,152.44,98.34,914.64,590.04,Transferencia,324.6,02-Febrero,6,02-Regular
11142,TRX-114257,2024-02-14,1457,Chile,Santiago,Electrónica,Celulares,Prod_Celulares_14,2.0,100.6,68.87,201.2,137.74,Débito,63.46,02-Febrero,4,02-Regular
11143,TRX-101290,2024-02-14,709,Perú,Arequipa,Electrónica,Celulares,Prod_Celulares_14,7.0,116.82,84.78,817.74,593.46,Débito,224.28,02-Febrero,3,03-Ocasional
11144,TRX-113910,2024-02-15,248,Perú,Lima,Electrónica,Celulares,Prod_Celulares_5,2.0,208.34,152.74,416.68,305.48,Transferencia,111.2,02-Febrero,2,03-Ocasional
11145,TRX-114158,2024-02-15,129,Perú,Arequipa,Electrónica,Laptops,Prod_Laptops_9,5.0,161.04,113.76,805.2,568.8,Efectivo,236.4,02-Febrero,7,02-Regular
11146,TRX-106968,2024-02-15,889,Argentina,Buenos Aires,Hogar,Cocina,Prod_Cocina_4,9.0,44.45,31.8,400.05,286.2,Débito,113.85,02-Febrero,3,03-Ocasional
11147,TRX-113316,2024-02-15,118,Argentina,Córdoba,Hogar,Decoración,Prod_Decoración_16,8.0,46.87,36.46,374.96,291.68,Débito,83.28,02-Febrero,11,01-Fiel (VIP)
11148,TRX-101339,2024-02-15,760,Perú,Trujillo,Electrónica,Celulares,Prod_Celulares_3,1.0,95.76,54.45,95.76,54.45,Débito,41.31,02-Febrero,7,02-Regular
11149,TRX-104371,2024-02-15,125,Chile,Valparaíso,Electrónica,Accesorios,Prod_Accesorios_18,3.0,85.29,62.11,255.87,186.33,Crédito,69.54,02-Febrero,7,02-Regular
11150,TRX-114337,2024-02-15,1313,Perú,Lima,Ropa,Dama,Prod_Dama_1,5.0,45.94,23.11,229.7,115.55,Crédito,114.15,02-Febrero,10,01-Fiel (VIP)
11151,TRX-103314,2024-02-15,579,Argentina,Rosario,Electrónica,Laptops,Prod_Laptops_17,8.0,117.21,60.22,937.68,481.76,Efectivo,455.92,02-Febrero,8,02-Regular
11152,TRX-109778,2024-02-15,1655,Argentina,Sin Especificar,Hogar,Decoración,Prod_Decoración_6,6.0,51.95,33.53,311.7,201.18,Efectivo,110.52,02-Febrero,5,02-Regular
11153,TRX-111215,2024-02-15,1804,Argentina,Sin Especificar,Hogar,Muebles,Prod_Muebles_5,8.0,5.0,3.29,40.0,26.32,Débito,13.68,02-Febrero,5,02-Regular
11154,TRX-101064,2024-02-15,360,Argentina,Córdoba,Hogar,Muebles,Prod_Muebles_5,3.0,51.79,26.57,155.37,79.71,Transferencia,75.66,02-Febrero,8,02-Regular
11155,TRX-107205,2024-02-15,1984,Perú,Trujillo,Ropa,Dama,Prod_Dama_1,7.0,22.16,11.57,155.12,80.99,Transferencia,74.13,02-Febrero,5,02-Regular
11156,TRX-112510,2024-02-15,468,Perú,Trujillo,Ropa,Caballero,Prod_Caballero_16,9.0,30.96,17.25,278.64,155.25,Transferencia,123.39,02-Febrero,9,02-Regular
11157,TRX-110321,2024-02-15,158,Chile,Valparaíso,Ropa,Dama,Prod_Dama_10,7.0,34.73,20.5,243.11,143.5,Débito,99.61,02-Febrero,4,02-Regular
11158,TRX-105920,2024-02-15,1776,Chile,Valparaíso,Electrónica,Accesorios,Prod_Accesorios_8,7.0,120.19,75.05,841.33,525.35,Débito,315.98,02-Febrero,7,02-Regular
11159,TRX-111605,2024-02-15,624,Argentina,Buenos Aires,Ropa,Calzado,Prod_Calzado_13,6.0,56.19,42.71,337.14,256.26,Transferencia,80.88,02-Febrero,12,01-Fiel (VIP)
11160,TRX-105126,2024-02-15,1060,Argentina,Rosario,Hogar,Decoración,Prod_Decoración_19,5.0,62.22,36.43,311.1,182.15,Transferencia,128.95,02-Febrero,8,02-Regular
11161,TRX-105450,2024-02-15,445,Argentina,Rosario,Ropa,Dama,Prod_Dama_3,5.0,67.39,34.83,336.95,174.15,Efectivo,162.8,02-Febrero,9,02-Regular
11162,TRX-101371,2024-02-15,1179,Chile,Concepción,Hogar,Decoración,Prod_Decoración_8,8.0,26.66,15.83,213.28,126.64,Crédito,86.64,02-Febrero,7,02-Regular
11163,TRX-104849,2024-02-15,1542,Argentina,Córdoba,Hogar,Decoración,Prod_Decoración_9,4.0,32.46,16.93,129.84,67.72,Crédito,62.12,02-Febrero,5,02-Regular
11164,TRX-101333,2024-02-15,1436,Perú,Lima,Ropa,Calzado,Prod_Calzado_3,5.0,37.84,28.93,189.2,144.65,Débito,44.55,02-Febrero,4,02-Regular
11165,TRX-100867,2024-02-15,1139,Chile,Santiago,Ropa,Dama,Prod_Dama_19,1.0,63.89,35.84,63.89,35.84,Transferencia,28.05,02-Febrero,9,02-Regular
11166,TRX-100220,2024-02-15,816,Chile,Santiago,Ropa,Caballero,Prod_Caballero_11,8.0,18.37,9.29,146.96,74.32,Transferencia,72.64,02-Febrero,8,02-Regular
11167,TRX-106547,2024-02-15,1186,Argentina,Córdoba,Electrónica,Laptops,Prod_Laptops_2,6.0,155.0,91.2,930.0,547.2,Crédito,382.8,02-Febrero,6,02-Regular
11168,TRX-110383,2024-02-15,1458,Chile,Concepción,Hogar,Muebles,Prod_Muebles_17,7.0,38.38,27.76,268.66,194.32,Transferencia,74.34,02-Febrero,7,02-Regular
11169,TRX-114066,2024-02-15,161,Perú,Trujillo,Hogar,Iluminación,Prod_Iluminación_4,3.0,50.22,36.84,150.66,110.52,Transferencia,40.14,02-Febrero,9,02-Regular
11170,TRX-113461,2024-02-15,888,Perú,Lima,Hogar,Iluminación,Prod_Iluminación_8,8.0,51.61,39.59,412.88,316.72,Transferencia,96.16,02-Febrero,6,02-Regular
11171,TRX-108398,2024-02-15,29,Perú,Arequipa,Ropa,Dama,Prod_Dama_4,2.0,7.62,4.03,15.24,8.06,Efectivo,7.18,02-Febrero,6,02-Regular
11172,TRX-105335,2024-02-16,1129,Argentina,Rosario,Ropa,Infantil,Prod_Infantil_7,3.0,37.53,22.15,112.59,66.45,Transferencia,46.14,02-Febrero,7,02-Regular
11173,TRX-102339,2024-02-16,901,Perú,Lima,Hogar,Muebles,Prod_Muebles_8,9.0,45.87,26.84,412.83,241.56,Débito,171.27,02-Febrero,7,02-Regular
11174,TRX-105677,2024-02-16,1273,Chile,Santiago,Hogar,Decoración,Prod_Decoración_1,1.0,31.75,23.93,31.75,23.93,Transferencia,7.82,02-Febrero,9,02-Regular
11175,TRX-113198,2024-02-16,1978,Argentina,Rosario,Electrónica,Celulares,Prod_Celulares_13,7.0,129.53,84.01,906.71,588.07,Transferencia,318.64,02-Febrero,10,01-Fiel (VIP)
11176,TRX-108764,2024-02-16,1498,Argentina,Rosario,Hogar,Muebles,Prod_Muebles_1,3.0,61.82,42.71,185.46,128.13,Crédito,57.33,02-Febrero,3,03-Ocasional
11177,TRX-104823,2024-02-16,1437,Chile,Valparaíso,Hogar,Muebles,Prod_Muebles_15,6.0,39.59,23.72,237.54,142.32,Transferencia,95.22,02-Febrero,9,02-Regular
11178,TRX-102070,2024-02-16,209,Perú,Trujillo,Electrónica,Celulares,Prod_Celulares_11,4.0,146.84,105.03,587.36,420.12,Transferencia,167.24,02-Febrero,10,01-Fiel (VIP)
11179,TRX-107389,2024-02-16,1072,Perú,Trujillo,Ropa,Caballero,Prod_Caballero_4,9.0,39.61,19.81,356.49,178.29,Transferencia,178.2,02-Febrero,8,02-Regular
11180,TRX-109474,2024-02-16,495,Perú,Trujillo,Electrónica,Laptops,Prod_Laptops_16,1.0,146.23,115.87,146.23,115.87,Transferencia,30.36,02-Febrero,6,02-Regular
11181,TRX-109086,2024-02-16,693,Chile,Concepción,Hogar,Iluminación,Prod_Iluminación_7,6.0,43.7,34.3,262.2,205.8,Efectivo,56.4,02-Febrero,5,02-Regular
11182,TRX-106333,2024-02-16,138,Chile,Valparaíso,Ropa,Dama,Prod_Dama_8,7.0,59.83,42.46,418.81,297.22,Transferencia,121.59,02-Febrero,6,02-Regular
11183,TRX-103725,2024-02-16,470,Perú,Arequipa,Electrónica,Tablets,Prod_Tablets_9,2.0,124.56,79.03,249.12,158.06,Transferencia,91.06,02-Febrero,7,02-Regular
11184,TRX-111784,2024-02-16,174,Chile,Santiago,Ropa,Infantil,Prod_Infantil_16,2.0,38.55,29.31,77.1,58.62,Crédito,18.48,02-Febrero,12,01-Fiel (VIP)
11185,TRX-110815,2024-02-16,1191,Perú,Lima,Electrónica,Tablets,Prod_Tablets_8,3.0,116.66,76.04,349.98,228.12,Efectivo,121.86,02-Febrero,9,02-Regular
11186,TRX-102625,2024-02-16,628,Argentina,Córdoba,Ropa,Dama,Prod_Dama_3,3.0,33.99,20.75,101.97,62.25,Transferencia,39.72,02-Febrero,4,02-Regular
11187,TRX-105287,2024-02-16,1881,Argentina,Rosario,Electrónica,Celulares,Prod_Celulares_18,2.0,195.03,145.12,390.06,290.24,Débito,99.82,02-Febrero,6,02-Regular
11188,TRX-114545,2024-02-16,1041,Argentina,Buenos Aires,Electrónica,Tablets,Prod_Tablets_6,5.0,143.24,106.83,716.2,534.15,Débito,182.05,02-Febrero,6,02-Regular
11189,TRX-105060,2024-02-16,1145,Perú,Trujillo,Hogar,Decoración,Prod_Decoración_13,8.0,43.98,28.7,351.84,229.6,Débito,122.24,02-Febrero,6,02-Regular
11190,TRX-109936,2024-02-16,640,Chile,Santiago,Hogar,Muebles,Prod_Muebles_7,9.0,10.59,7.47,95.31,67.23,Efectivo,28.08,02-Febrero,3,03-Ocasional
11191,TRX-112377,2024-02-16,1914,Argentina,Córdoba,Ropa,Dama,Prod_Dama_15,6.0,45.82,29.84,274.92,179.04,Débito,95.88,02-Febrero,6,02-Regular
11192,TRX-109830,2024-02-16,1033,Argentina,Rosario,Hogar,Cocina,Prod_Cocina_8,4.0,57.9,44.61,231.6,178.44,Débito,53.16,02-Febrero,6,02-Regular
11193,TRX-106911,2024-02-16,822,Argentina,Buenos Aires,Electrónica,Laptops,Prod_Laptops_7,5.0,148.8,97.07,744.0,485.35,Crédito,258.65,02-Febrero,5,02-Regular
11194,TRX-104542,2024-02-16,1553,Perú,Lima,Electrónica,Celulares,Prod_Celulares_11,5.0,156.14,106.9,780.7,534.5,Crédito,246.2,02-Febrero,8,02-Regular
11195,TRX-107658,2024-02-16,881,Chile,Santiago,Electrónica,Laptops,Prod_Laptops_11,2.0,104.4,64.01,208.8,128.02,Efectivo,80.78,02-Febrero,6,02-Regular
11196,TRX-112622,2024-02-16,1852,Argentina,Buenos Aires,Hogar,Decoración,Prod_Decoración_3,3.0,43.49,29.81,130.47,89.43,Crédito,41.04,02-Febrero,8,02-Regular
11197,TRX-110837,2024-02-16,1912,Chile,Sin Especificar,Hogar,Decoración,Prod_Decoración_5,3.0,39.85,31.29,119.55,93.87,Crédito,25.68,02-Febrero,12,01-Fiel (VIP)
11198,TRX-109533,2024-02-16,1278,Perú,Arequipa,Ropa,Infantil,Prod_Infantil_19,6.0,34.47,18.36,206.82,110.16,Crédito,96.66,02-Febrero,9,02-Regular
11199,TRX-111584,2024-02-17,1154,Perú,Arequipa,Ropa,Dama,Prod_Dama_17,3.0,9.21,5.22,27.63,15.66,Transferencia,11.97,02-Febrero,4,02-Regular
11200,TRX-114475,2024-02-17,353,Argentina,Rosario,Hogar,Cocina,Prod_Cocina_7,2.0,38.12,30.03,76.24,60.06,Crédito,16.18,02-Febrero,6,02-Regular
11201,TRX-101528,2024-02-17,1137,Perú,Trujillo,Hogar,Iluminación,Prod_Iluminación_12,1.0,28.83,19.59,28.83,19.59,Crédito,9.24,02-Febrero,10,01-Fiel (VIP)
11202,TRX-104782,2024-02-17,1699,Argentina,Córdoba,Electrónica,Laptops,Prod_Laptops_11,8.0,79.87,60.97,638.96,487.76,Transferencia,151.2,02-Febrero,5,02-Regular
11203,TRX-105691,2024-02-17,1109,Argentina,Buenos Aires,Hogar,Decoración,Prod_Decoración_13,4.0,28.17,17.11,112.68,68.44,Débito,44.24,02-Febrero,7,02-Regular
11204,TRX-105707,2024-02-17,1388,Chile,Santiago,Electrónica,Accesorios,Prod_Accesorios_6,1.0,176.73,98.71,176.73,98.71,Efectivo,78.02,02-Febrero,7,02-Regular
11205,TRX-114446,2024-02-17,168,Perú,Trujillo,Ropa,Dama,Prod_Dama_6,2.0,30.18,15.55,60.36,31.1,Crédito,29.26,02-Febrero,7,02-Regular
11206,TRX-106177,2024-02-17,400,Perú,Sin Especificar,Hogar,Muebles,Prod_Muebles_8,3.0,54.87,35.27,164.61,105.81,Transferencia,58.8,02-Febrero,7,02-Regular
11207,TRX-108540,2024-02-17,468,Chile,Santiago,Electrónica,Laptops,Prod_Laptops_3,3.0,118.17,62.78,354.51,188.34,Crédito,166.17,02-Febrero,9,02-Regular
11208,TRX-113953,2024-02-17,1978,Argentina,Córdoba,Hogar,Muebles,Prod_Muebles_3,4.0,27.28,19.32,109.12,77.28,Efectivo,31.84,02-Febrero,10,01-Fiel (VIP)
11209,TRX-114996,2024-02-17,1354,Perú,Arequipa,Hogar,Decoración,Prod_Decoración_15,3.0,28.47,16.09,85.41,48.27,No Identificado,37.14,02-Febrero,5,02-Regular
11210,TRX-107343,2024-02-17,1817,Perú,Sin Especificar,Ropa,Infantil,Prod_Infantil_4,8.0,49.66,31.29,397.28,250.32,Transferencia,146.96,02-Febrero,2,03-Ocasional
11211,TRX-112884,2024-02-17,1184,Argentina,Rosario,Hogar,Muebles,Prod_Muebles_6,2.0,33.53,19.3,67.06,38.6,Débito,28.46,02-Febrero,10,01-Fiel (VIP)
11212,TRX-100875,2024-02-17,796,Chile,Santiago,Hogar,Muebles,Prod_Muebles_12,4.0,12.26,9.61,49.04,38.44,Transferencia,10.6,02-Febrero,4,02-Regular
11213,TRX-110819,2024-02-17,874,Chile,Concepción,Ropa,Calzado,Prod_Calzado_4,3.0,31.41,24.67,94.23,74.01,Crédito,20.22,02-Febrero,8,02-Regular
11214,TRX-108642,2024-02-17,258,Chile,Valparaíso,Hogar,Decoración,Prod_Decoración_5,3.0,67.11,43.78,201.33,131.34,Transferencia,69.99,02-Febrero,4,02-Regular
11215,TRX-110390,2024-02-17,1741,Chile,Valparaíso,Electrónica,Celulares,Prod_Celulares_6,8.0,119.52,69.51,956.16,556.08,Transferencia,400.08,02-Febrero,3,03-Ocasional
11216,TRX-105961,2024-02-17,971,Argentina,Córdoba,Hogar,Iluminación,Prod_Iluminación_12,1.0,30.24,17.87,30.24,17.87,No Identificado,12.37,02-Febrero,5,02-Regular
11217,TRX-110330,2024-02-17,748,Chile,Concepción,Hogar,Muebles,Prod_Muebles_4,2.0,34.35,24.25,68.7,48.5,Transferencia,20.2,02-Febrero,6,02-Regular
11218,TRX-107546,2024-02-17,1411,Perú,Trujillo,Hogar,Muebles,Prod_Muebles_16,7.0,39.39,23.75,275.73,166.25,No Identificado,109.48,02-Febrero,6,02-Regular
11219,TRX-108534,2024-02-17,1425,Argentina,Córdoba,Ropa,Infantil,Prod_Infantil_13,9.0,32.41,20.66,291.69,185.94,Crédito,105.75,02-Febrero,9,02-Regular
11220,TRX-105391,2024-02-17,1895,Argentina,Córdoba,Electrónica,Tablets,Prod_Tablets_2,3.0,153.99,86.64,461.97,259.92,Crédito,202.05,02-Febrero,6,02-Regular
11221,TRX-103087,2024-02-17,1399,Argentina,Buenos Aires,Hogar,Cocina,Prod_Cocina_19,6.0,54.69,29.15,328.14,174.9,Transferencia,153.24,02-Febrero,6,02-Regular
11222,TRX-105567,2024-02-17,1662,Argentina,Buenos Aires,Electrónica,Laptops,Prod_Laptops_12,7.0,125.7,98.59,879.9,690.13,Débito,189.77,02-Febrero,10,01-Fiel (VIP)
11223,TRX-107328,2024-02-17,1407,Chile,Santiago,Ropa,Infantil,Prod_Infantil_18,3.0,54.66,38.26,163.98,114.78,Crédito,49.2,02-Febrero,7,02-Regular
11224,TRX-104612,2024-02-17,589,Perú,Arequipa,Ropa,Calzado,Prod_Calzado_3,9.0,15.89,9.81,143.01,88.29,Débito,54.72,02-Febrero,4,02-Regular
11225,TRX-108419,2024-02-17,660,Chile,Valparaíso,Electrónica,Celulares,Prod_Celulares_14,5.0,102.19,71.61,510.95,358.05,Efectivo,152.9,02-Febrero,5,02-Regular
11226,TRX-105857,2024-02-17,258,Argentina,Córdoba,Hogar,Iluminación,Prod_Iluminación_18,7.0,51.72,34.33,362.04,240.31,Efectivo,121.73,02-Febrero,4,02-Regular
11227,TRX-112671,2024-02-17,276,Chile,Valparaíso,Electrónica,Laptops,Prod_Laptops_9,3.0,135.84,82.26,407.52,246.78,Efectivo,160.74,02-Febrero,1,03-Ocasional
11228,TRX-100022,2024-02-18,982,Chile,Santiago,Ropa,Infantil,Prod_Infantil_5,6.0,64.05,40.03,384.3,240.18,Efectivo,144.12,02-Febrero,8,02-Regular
11229,TRX-110779,2024-02-18,1739,Argentina,Sin Especificar,Hogar,Cocina,Prod_Cocina_3,4.0,29.14,18.85,116.56,75.4,Crédito,41.16,02-Febrero,7,02-Regular
11230,TRX-103496,2024-02-18,689,Perú,Lima,Ropa,Infantil,Prod_Infantil_14,3.0,39.17,26.47,117.51,79.41,Crédito,38.1,02-Febrero,6,02-Regular
11231,TRX-109257,2024-02-18,264,Argentina,Rosario,Ropa,Dama,Prod_Dama_6,8.0,53.35,40.15,426.8,321.2,Débito,105.6,02-Febrero,7,02-Regular
11232,TRX-103492,2024-02-18,31,Perú,Arequipa,Ropa,Infantil,Prod_Infantil_10,8.0,50.34,31.52,402.72,252.16,Transferencia,150.56,02-Febrero,9,02-Regular
11233,TRX-112845,2024-02-18,752,Argentina,Rosario,Ropa,Dama,Prod_Dama_4,1.0,42.09,27.75,42.09,27.75,Transferencia,14.34,02-Febrero,3,03-Ocasional
11234,TRX-109289,2024-02-18,1698,Perú,Lima,Ropa,Dama,Prod_Dama_18,1.0,38.89,24.83,38.89,24.83,Transferencia,14.06,02-Febrero,5,02-Regular
11235,TRX-105408,2024-02-18,1615,Argentina,Buenos Aires,Electrónica,Accesorios,Prod_Accesorios_3,2.0,72.45,43.81,144.9,87.62,Transferencia,57.28,02-Febrero,10,01-Fiel (VIP)
